	path	species	source
8584	platanus_occidentalis/platanus_occidentalis_109.png	platanus occidentalis	lab
8585	platanus_occidentalis/platanus_occidentalis_110.png	platanus occidentalis	lab
8586	platanus_occidentalis/platanus_occidentalis_111.png	platanus occidentalis	lab
8587	platanus_occidentalis/platanus_occidentalis_112.png	platanus occidentalis	lab
8588	platanus_occidentalis/platanus_occidentalis_113.png	platanus occidentalis	lab
8589	platanus_occidentalis/platanus_occidentalis_114.png	platanus occidentalis	lab
8590	platanus_occidentalis/platanus_occidentalis_115.png	platanus occidentalis	lab
8591	platanus_occidentalis/platanus_occidentalis_116.png	platanus occidentalis	lab
8592	platanus_occidentalis/platanus_occidentalis_117.png	platanus occidentalis	lab
8593	platanus_occidentalis/platanus_occidentalis_118.png	platanus occidentalis	field
8594	platanus_occidentalis/platanus_occidentalis_119.png	platanus occidentalis	lab
8595	platanus_occidentalis/platanus_occidentalis_120.png	platanus occidentalis	lab
8596	platanus_occidentalis/platanus_occidentalis_121.png	platanus occidentalis	field
8597	platanus_occidentalis/platanus_occidentalis_122.png	platanus occidentalis	lab
8598	platanus_occidentalis/platanus_occidentalis_123.png	platanus occidentalis	lab
8599	platanus_occidentalis/platanus_occidentalis_124.png	platanus occidentalis	lab
8600	platanus_occidentalis/platanus_occidentalis_125.png	platanus occidentalis	lab
8601	platanus_occidentalis/platanus_occidentalis_126.png	platanus occidentalis	lab
8602	platanus_occidentalis/platanus_occidentalis_127.png	platanus occidentalis	lab
8603	platanus_occidentalis/platanus_occidentalis_128.png	platanus occidentalis	lab
8604	platanus_occidentalis/platanus_occidentalis_129.png	platanus occidentalis	lab
8605	platanus_occidentalis/platanus_occidentalis_130.png	platanus occidentalis	lab
8606	platanus_occidentalis/platanus_occidentalis_131.png	platanus occidentalis	lab
8607	platanus_occidentalis/platanus_occidentalis_132.png	platanus occidentalis	lab
8608	platanus_occidentalis/platanus_occidentalis_133.png	platanus occidentalis	field
8609	platanus_occidentalis/platanus_occidentalis_134.png	platanus occidentalis	lab
8610	platanus_occidentalis/platanus_occidentalis_135.png	platanus occidentalis	lab
8611	platanus_occidentalis/platanus_occidentalis_136.png	platanus occidentalis	lab
8612	platanus_occidentalis/platanus_occidentalis_137.png	platanus occidentalis	lab
8613	platanus_occidentalis/platanus_occidentalis_138.png	platanus occidentalis	lab
8614	platanus_occidentalis/platanus_occidentalis_139.png	platanus occidentalis	lab
8615	platanus_occidentalis/platanus_occidentalis_140.png	platanus occidentalis	lab
8616	platanus_occidentalis/platanus_occidentalis_141.png	platanus occidentalis	lab
8617	platanus_occidentalis/platanus_occidentalis_142.png	platanus occidentalis	lab
8618	platanus_occidentalis/platanus_occidentalis_143.png	platanus occidentalis	lab
8619	platanus_occidentalis/platanus_occidentalis_144.png	platanus occidentalis	lab
8620	platanus_occidentalis/platanus_occidentalis_145.png	platanus occidentalis	lab
8621	platanus_occidentalis/platanus_occidentalis_146.png	platanus occidentalis	lab
8622	platanus_occidentalis/platanus_occidentalis_147.png	platanus occidentalis	lab
8623	platanus_occidentalis/platanus_occidentalis_148.png	platanus occidentalis	lab
8624	platanus_occidentalis/platanus_occidentalis_149.png	platanus occidentalis	lab
8625	platanus_occidentalis/platanus_occidentalis_150.png	platanus occidentalis	lab
8626	platanus_occidentalis/platanus_occidentalis_151.png	platanus occidentalis	lab
8627	platanus_occidentalis/platanus_occidentalis_152.png	platanus occidentalis	lab
8628	platanus_occidentalis/platanus_occidentalis_153.png	platanus occidentalis	lab
8629	platanus_occidentalis/platanus_occidentalis_154.png	platanus occidentalis	lab
8630	platanus_occidentalis/platanus_occidentalis_155.png	platanus occidentalis	lab
8631	platanus_occidentalis/platanus_occidentalis_156.png	platanus occidentalis	lab
8632	platanus_occidentalis/platanus_occidentalis_157.png	platanus occidentalis	lab
8633	platanus_occidentalis/platanus_occidentalis_158.png	platanus occidentalis	lab
8634	platanus_occidentalis/platanus_occidentalis_159.png	platanus occidentalis	field
8635	platanus_occidentalis/platanus_occidentalis_160.png	platanus occidentalis	lab
8636	platanus_occidentalis/platanus_occidentalis_161.png	platanus occidentalis	lab
8637	platanus_occidentalis/platanus_occidentalis_162.png	platanus occidentalis	lab
8638	platanus_occidentalis/platanus_occidentalis_163.png	platanus occidentalis	field
8639	platanus_occidentalis/platanus_occidentalis_164.png	platanus occidentalis	lab
8640	platanus_occidentalis/platanus_occidentalis_165.png	platanus occidentalis	lab
8641	platanus_occidentalis/platanus_occidentalis_166.png	platanus occidentalis	lab
8642	platanus_occidentalis/platanus_occidentalis_167.png	platanus occidentalis	field
8643	platanus_occidentalis/platanus_occidentalis_168.png	platanus occidentalis	lab
8644	platanus_occidentalis/platanus_occidentalis_169.png	platanus occidentalis	lab
8645	platanus_occidentalis/platanus_occidentalis_170.png	platanus occidentalis	lab
8646	platanus_occidentalis/platanus_occidentalis_171.png	platanus occidentalis	lab
8647	platanus_occidentalis/platanus_occidentalis_172.png	platanus occidentalis	lab
8648	platanus_occidentalis/platanus_occidentalis_173.png	platanus occidentalis	lab
8649	platanus_occidentalis/platanus_occidentalis_174.png	platanus occidentalis	lab
8650	platanus_occidentalis/platanus_occidentalis_175.png	platanus occidentalis	lab
8651	platanus_occidentalis/platanus_occidentalis_176.png	platanus occidentalis	lab
8652	platanus_occidentalis/platanus_occidentalis_177.png	platanus occidentalis	lab
8653	platanus_occidentalis/platanus_occidentalis_178.png	platanus occidentalis	lab
8654	platanus_occidentalis/platanus_occidentalis_179.png	platanus occidentalis	lab
8655	platanus_occidentalis/platanus_occidentalis_180.png	platanus occidentalis	lab
8656	platanus_occidentalis/platanus_occidentalis_181.png	platanus occidentalis	lab
8657	platanus_occidentalis/platanus_occidentalis_182.png	platanus occidentalis	lab
8658	platanus_occidentalis/platanus_occidentalis_183.png	platanus occidentalis	lab
8659	platanus_occidentalis/platanus_occidentalis_184.png	platanus occidentalis	lab
8660	platanus_occidentalis/platanus_occidentalis_185.png	platanus occidentalis	lab
8661	platanus_occidentalis/platanus_occidentalis_186.png	platanus occidentalis	field
8662	platanus_occidentalis/platanus_occidentalis_187.png	platanus occidentalis	lab
8663	ficus_carica/ficus_carica_0.png	ficus carica	lab
8664	ficus_carica/ficus_carica_1.png	ficus carica	field
8665	ficus_carica/ficus_carica_2.png	ficus carica	lab
8666	ficus_carica/ficus_carica_3.png	ficus carica	field
8667	ficus_carica/ficus_carica_4.png	ficus carica	lab
8668	ficus_carica/ficus_carica_5.png	ficus carica	field
8669	ficus_carica/ficus_carica_6.png	ficus carica	field
8670	ficus_carica/ficus_carica_7.png	ficus carica	lab
8671	ficus_carica/ficus_carica_8.png	ficus carica	lab
8672	ficus_carica/ficus_carica_9.png	ficus carica	lab
8673	ficus_carica/ficus_carica_10.png	ficus carica	lab
8674	ficus_carica/ficus_carica_11.png	ficus carica	field
8675	ficus_carica/ficus_carica_12.png	ficus carica	field
8676	ficus_carica/ficus_carica_13.png	ficus carica	lab
8677	ficus_carica/ficus_carica_14.png	ficus carica	lab
8678	ficus_carica/ficus_carica_15.png	ficus carica	lab
8679	ficus_carica/ficus_carica_16.png	ficus carica	lab
8680	ficus_carica/ficus_carica_17.png	ficus carica	lab
8681	ficus_carica/ficus_carica_18.png	ficus carica	field
8682	ficus_carica/ficus_carica_19.png	ficus carica	lab
8683	ficus_carica/ficus_carica_20.png	ficus carica	lab
8684	ficus_carica/ficus_carica_21.png	ficus carica	lab
8685	ficus_carica/ficus_carica_22.png	ficus carica	field
8686	ficus_carica/ficus_carica_23.png	ficus carica	field
8687	ficus_carica/ficus_carica_24.png	ficus carica	field
8688	ficus_carica/ficus_carica_25.png	ficus carica	field
8689	ficus_carica/ficus_carica_26.png	ficus carica	lab
8690	ficus_carica/ficus_carica_27.png	ficus carica	lab
8691	ficus_carica/ficus_carica_28.png	ficus carica	lab
8692	ficus_carica/ficus_carica_29.png	ficus carica	lab
8693	ficus_carica/ficus_carica_30.png	ficus carica	lab
8694	ficus_carica/ficus_carica_31.png	ficus carica	field
8695	ficus_carica/ficus_carica_32.png	ficus carica	field
8696	ficus_carica/ficus_carica_33.png	ficus carica	lab
8697	ficus_carica/ficus_carica_34.png	ficus carica	lab
8698	ficus_carica/ficus_carica_35.png	ficus carica	lab
8699	ficus_carica/ficus_carica_36.png	ficus carica	field
8700	ficus_carica/ficus_carica_37.png	ficus carica	lab
8701	ficus_carica/ficus_carica_38.png	ficus carica	field
8702	ficus_carica/ficus_carica_39.png	ficus carica	field
8703	ficus_carica/ficus_carica_40.png	ficus carica	lab
8704	ficus_carica/ficus_carica_41.png	ficus carica	lab
8705	ficus_carica/ficus_carica_42.png	ficus carica	lab
8706	ficus_carica/ficus_carica_43.png	ficus carica	field
8707	ficus_carica/ficus_carica_44.png	ficus carica	lab
8708	ficus_carica/ficus_carica_45.png	ficus carica	lab
8709	ficus_carica/ficus_carica_46.png	ficus carica	lab
8710	ficus_carica/ficus_carica_47.png	ficus carica	lab
8711	ficus_carica/ficus_carica_48.png	ficus carica	lab
8712	ficus_carica/ficus_carica_49.png	ficus carica	lab
8713	ficus_carica/ficus_carica_50.png	ficus carica	field
8714	ficus_carica/ficus_carica_51.png	ficus carica	lab
8715	ficus_carica/ficus_carica_52.png	ficus carica	field
8716	ficus_carica/ficus_carica_53.png	ficus carica	lab
8717	ficus_carica/ficus_carica_54.png	ficus carica	lab
8718	ficus_carica/ficus_carica_55.png	ficus carica	lab
8719	ficus_carica/ficus_carica_56.png	ficus carica	lab
8720	ficus_carica/ficus_carica_57.png	ficus carica	lab
8721	ficus_carica/ficus_carica_58.png	ficus carica	field
8722	ficus_carica/ficus_carica_59.png	ficus carica	lab
8723	ficus_carica/ficus_carica_60.png	ficus carica	lab
8724	ficus_carica/ficus_carica_61.png	ficus carica	field
8725	ficus_carica/ficus_carica_62.png	ficus carica	lab
8726	ficus_carica/ficus_carica_63.png	ficus carica	lab
8727	ficus_carica/ficus_carica_64.png	ficus carica	field
8728	ficus_carica/ficus_carica_65.png	ficus carica	field
8729	ficus_carica/ficus_carica_66.png	ficus carica	lab
8730	ficus_carica/ficus_carica_67.png	ficus carica	lab
8731	ficus_carica/ficus_carica_68.png	ficus carica	field
8732	ficus_carica/ficus_carica_69.png	ficus carica	lab
8733	ficus_carica/ficus_carica_70.png	ficus carica	field
8734	ficus_carica/ficus_carica_71.png	ficus carica	lab
8735	ficus_carica/ficus_carica_72.png	ficus carica	field
8736	ficus_carica/ficus_carica_73.png	ficus carica	lab
8737	ficus_carica/ficus_carica_74.png	ficus carica	lab
8738	ficus_carica/ficus_carica_75.png	ficus carica	lab
8739	ficus_carica/ficus_carica_76.png	ficus carica	lab
8740	ficus_carica/ficus_carica_77.png	ficus carica	lab
8741	ficus_carica/ficus_carica_78.png	ficus carica	field
8742	ficus_carica/ficus_carica_79.png	ficus carica	lab
8743	ficus_carica/ficus_carica_80.png	ficus carica	lab
8744	ficus_carica/ficus_carica_81.png	ficus carica	field
8745	ficus_carica/ficus_carica_82.png	ficus carica	field
8746	ficus_carica/ficus_carica_83.png	ficus carica	lab
8747	ficus_carica/ficus_carica_84.png	ficus carica	lab
8748	ficus_carica/ficus_carica_85.png	ficus carica	lab
8749	ficus_carica/ficus_carica_86.png	ficus carica	lab
8750	ficus_carica/ficus_carica_87.png	ficus carica	lab
8751	ficus_carica/ficus_carica_88.png	ficus carica	lab
8752	ficus_carica/ficus_carica_89.png	ficus carica	lab
8753	ficus_carica/ficus_carica_90.png	ficus carica	lab
8754	ficus_carica/ficus_carica_91.png	ficus carica	lab
8755	ficus_carica/ficus_carica_92.png	ficus carica	lab
8756	ficus_carica/ficus_carica_93.png	ficus carica	lab
8757	ficus_carica/ficus_carica_94.png	ficus carica	lab
8758	ficus_carica/ficus_carica_95.png	ficus carica	lab
8759	ficus_carica/ficus_carica_96.png	ficus carica	lab
8760	ficus_carica/ficus_carica_97.png	ficus carica	field
8761	ficus_carica/ficus_carica_98.png	ficus carica	lab
8762	ficus_carica/ficus_carica_99.png	ficus carica	field
8763	ficus_carica/ficus_carica_100.png	ficus carica	lab
8764	ficus_carica/ficus_carica_101.png	ficus carica	lab
8765	ficus_carica/ficus_carica_102.png	ficus carica	lab
8766	ficus_carica/ficus_carica_103.png	ficus carica	lab
8767	ficus_carica/ficus_carica_104.png	ficus carica	field
8768	ficus_carica/ficus_carica_105.png	ficus carica	lab
8769	ficus_carica/ficus_carica_106.png	ficus carica	lab
8770	ficus_carica/ficus_carica_107.png	ficus carica	lab
8771	ficus_carica/ficus_carica_108.png	ficus carica	field
8772	ficus_carica/ficus_carica_109.png	ficus carica	lab
8773	ficus_carica/ficus_carica_110.png	ficus carica	lab
8774	ficus_carica/ficus_carica_111.png	ficus carica	lab
8775	ficus_carica/ficus_carica_112.png	ficus carica	lab
8776	ficus_carica/ficus_carica_113.png	ficus carica	lab
8777	ficus_carica/ficus_carica_114.png	ficus carica	lab
8778	ficus_carica/ficus_carica_115.png	ficus carica	lab
8779	ficus_carica/ficus_carica_116.png	ficus carica	lab
8780	ficus_carica/ficus_carica_117.png	ficus carica	field
8781	ficus_carica/ficus_carica_118.png	ficus carica	lab
8782	ficus_carica/ficus_carica_119.png	ficus carica	lab
8783	ficus_carica/ficus_carica_120.png	ficus carica	lab
8784	ficus_carica/ficus_carica_121.png	ficus carica	lab
8785	ficus_carica/ficus_carica_122.png	ficus carica	lab
8786	ficus_carica/ficus_carica_123.png	ficus carica	lab
8787	ficus_carica/ficus_carica_124.png	ficus carica	field
8788	ficus_carica/ficus_carica_125.png	ficus carica	lab
8789	ficus_carica/ficus_carica_126.png	ficus carica	field
8790	ficus_carica/ficus_carica_127.png	ficus carica	field
8791	ficus_carica/ficus_carica_128.png	ficus carica	field
8792	ficus_carica/ficus_carica_129.png	ficus carica	field
8793	ficus_carica/ficus_carica_130.png	ficus carica	lab
8794	ficus_carica/ficus_carica_131.png	ficus carica	lab
8795	ficus_carica/ficus_carica_132.png	ficus carica	lab
8796	ficus_carica/ficus_carica_133.png	ficus carica	field
8797	ficus_carica/ficus_carica_134.png	ficus carica	field
8798	ficus_carica/ficus_carica_135.png	ficus carica	lab
8799	ficus_carica/ficus_carica_136.png	ficus carica	lab
8800	ficus_carica/ficus_carica_137.png	ficus carica	lab
8801	ficus_carica/ficus_carica_138.png	ficus carica	lab
8802	ficus_carica/ficus_carica_139.png	ficus carica	lab
8803	ficus_carica/ficus_carica_140.png	ficus carica	lab
8804	ficus_carica/ficus_carica_141.png	ficus carica	field
8805	ficus_carica/ficus_carica_142.png	ficus carica	lab
8806	ficus_carica/ficus_carica_143.png	ficus carica	lab
8807	ficus_carica/ficus_carica_144.png	ficus carica	lab
8808	ficus_carica/ficus_carica_145.png	ficus carica	lab
8809	ficus_carica/ficus_carica_146.png	ficus carica	lab
8810	ficus_carica/ficus_carica_147.png	ficus carica	lab
8811	ficus_carica/ficus_carica_148.png	ficus carica	field
8812	ficus_carica/ficus_carica_149.png	ficus carica	lab
8813	ficus_carica/ficus_carica_150.png	ficus carica	lab
8814	ficus_carica/ficus_carica_151.png	ficus carica	lab
8815	ficus_carica/ficus_carica_152.png	ficus carica	field
8816	ficus_carica/ficus_carica_153.png	ficus carica	lab
8817	ficus_carica/ficus_carica_154.png	ficus carica	lab
8818	ficus_carica/ficus_carica_155.png	ficus carica	lab
8819	ficus_carica/ficus_carica_156.png	ficus carica	lab
8820	ficus_carica/ficus_carica_157.png	ficus carica	lab
8821	ficus_carica/ficus_carica_158.png	ficus carica	lab
8822	ficus_carica/ficus_carica_159.png	ficus carica	lab
8823	ficus_carica/ficus_carica_160.png	ficus carica	lab
8824	ficus_carica/ficus_carica_161.png	ficus carica	lab
8825	ficus_carica/ficus_carica_162.png	ficus carica	lab
8826	ficus_carica/ficus_carica_163.png	ficus carica	field
8827	ficus_carica/ficus_carica_164.png	ficus carica	lab
8828	liquidambar_styraciflua/liquidambar_styraciflua_0.png	liquidambar styraciflua	lab
8829	liquidambar_styraciflua/liquidambar_styraciflua_1.png	liquidambar styraciflua	lab
8830	liquidambar_styraciflua/liquidambar_styraciflua_2.png	liquidambar styraciflua	lab
8831	liquidambar_styraciflua/liquidambar_styraciflua_3.png	liquidambar styraciflua	lab
8832	liquidambar_styraciflua/liquidambar_styraciflua_4.png	liquidambar styraciflua	lab
8833	liquidambar_styraciflua/liquidambar_styraciflua_5.png	liquidambar styraciflua	lab
8834	liquidambar_styraciflua/liquidambar_styraciflua_6.png	liquidambar styraciflua	lab
8835	liquidambar_styraciflua/liquidambar_styraciflua_7.png	liquidambar styraciflua	lab
8836	liquidambar_styraciflua/liquidambar_styraciflua_8.png	liquidambar styraciflua	lab
8837	liquidambar_styraciflua/liquidambar_styraciflua_9.png	liquidambar styraciflua	field
8838	liquidambar_styraciflua/liquidambar_styraciflua_10.png	liquidambar styraciflua	lab
8839	liquidambar_styraciflua/liquidambar_styraciflua_11.png	liquidambar styraciflua	field
8840	liquidambar_styraciflua/liquidambar_styraciflua_12.png	liquidambar styraciflua	field
8841	liquidambar_styraciflua/liquidambar_styraciflua_13.png	liquidambar styraciflua	lab
8842	liquidambar_styraciflua/liquidambar_styraciflua_14.png	liquidambar styraciflua	field
8843	liquidambar_styraciflua/liquidambar_styraciflua_15.png	liquidambar styraciflua	lab
8844	liquidambar_styraciflua/liquidambar_styraciflua_16.png	liquidambar styraciflua	field
8845	liquidambar_styraciflua/liquidambar_styraciflua_17.png	liquidambar styraciflua	lab
8846	liquidambar_styraciflua/liquidambar_styraciflua_18.png	liquidambar styraciflua	field
8847	liquidambar_styraciflua/liquidambar_styraciflua_19.png	liquidambar styraciflua	lab
8848	liquidambar_styraciflua/liquidambar_styraciflua_20.png	liquidambar styraciflua	lab
8849	liquidambar_styraciflua/liquidambar_styraciflua_21.png	liquidambar styraciflua	lab
8850	liquidambar_styraciflua/liquidambar_styraciflua_22.png	liquidambar styraciflua	lab
8851	liquidambar_styraciflua/liquidambar_styraciflua_23.png	liquidambar styraciflua	lab
8852	liquidambar_styraciflua/liquidambar_styraciflua_24.png	liquidambar styraciflua	lab
8853	liquidambar_styraciflua/liquidambar_styraciflua_25.png	liquidambar styraciflua	lab
8854	liquidambar_styraciflua/liquidambar_styraciflua_26.png	liquidambar styraciflua	lab
8855	liquidambar_styraciflua/liquidambar_styraciflua_27.png	liquidambar styraciflua	lab
8856	liquidambar_styraciflua/liquidambar_styraciflua_28.png	liquidambar styraciflua	lab
8857	liquidambar_styraciflua/liquidambar_styraciflua_29.png	liquidambar styraciflua	field
8858	liquidambar_styraciflua/liquidambar_styraciflua_30.png	liquidambar styraciflua	field
8859	liquidambar_styraciflua/liquidambar_styraciflua_31.png	liquidambar styraciflua	lab
8860	liquidambar_styraciflua/liquidambar_styraciflua_32.png	liquidambar styraciflua	lab
8861	liquidambar_styraciflua/liquidambar_styraciflua_33.png	liquidambar styraciflua	lab
8862	liquidambar_styraciflua/liquidambar_styraciflua_34.png	liquidambar styraciflua	field
8863	liquidambar_styraciflua/liquidambar_styraciflua_35.png	liquidambar styraciflua	lab
8864	liquidambar_styraciflua/liquidambar_styraciflua_36.png	liquidambar styraciflua	field
8865	liquidambar_styraciflua/liquidambar_styraciflua_37.png	liquidambar styraciflua	lab
8866	liquidambar_styraciflua/liquidambar_styraciflua_38.png	liquidambar styraciflua	field
8867	liquidambar_styraciflua/liquidambar_styraciflua_39.png	liquidambar styraciflua	lab
8868	liquidambar_styraciflua/liquidambar_styraciflua_40.png	liquidambar styraciflua	lab
8869	liquidambar_styraciflua/liquidambar_styraciflua_41.png	liquidambar styraciflua	lab
8870	liquidambar_styraciflua/liquidambar_styraciflua_42.png	liquidambar styraciflua	lab
8871	liquidambar_styraciflua/liquidambar_styraciflua_43.png	liquidambar styraciflua	lab
8872	liquidambar_styraciflua/liquidambar_styraciflua_44.png	liquidambar styraciflua	lab
8873	liquidambar_styraciflua/liquidambar_styraciflua_45.png	liquidambar styraciflua	lab
8874	liquidambar_styraciflua/liquidambar_styraciflua_46.png	liquidambar styraciflua	lab
8875	liquidambar_styraciflua/liquidambar_styraciflua_47.png	liquidambar styraciflua	lab
8876	liquidambar_styraciflua/liquidambar_styraciflua_48.png	liquidambar styraciflua	lab
8877	liquidambar_styraciflua/liquidambar_styraciflua_49.png	liquidambar styraciflua	lab
8878	liquidambar_styraciflua/liquidambar_styraciflua_50.png	liquidambar styraciflua	lab
8879	liquidambar_styraciflua/liquidambar_styraciflua_51.png	liquidambar styraciflua	lab
8880	liquidambar_styraciflua/liquidambar_styraciflua_52.png	liquidambar styraciflua	lab
8881	liquidambar_styraciflua/liquidambar_styraciflua_53.png	liquidambar styraciflua	lab
8882	liquidambar_styraciflua/liquidambar_styraciflua_54.png	liquidambar styraciflua	lab
8883	liquidambar_styraciflua/liquidambar_styraciflua_55.png	liquidambar styraciflua	lab
8884	liquidambar_styraciflua/liquidambar_styraciflua_56.png	liquidambar styraciflua	lab
8885	liquidambar_styraciflua/liquidambar_styraciflua_57.png	liquidambar styraciflua	lab
8886	liquidambar_styraciflua/liquidambar_styraciflua_58.png	liquidambar styraciflua	lab
8887	liquidambar_styraciflua/liquidambar_styraciflua_59.png	liquidambar styraciflua	field
8888	liquidambar_styraciflua/liquidambar_styraciflua_60.png	liquidambar styraciflua	field
8889	liquidambar_styraciflua/liquidambar_styraciflua_61.png	liquidambar styraciflua	lab
8890	liquidambar_styraciflua/liquidambar_styraciflua_62.png	liquidambar styraciflua	lab
8891	liquidambar_styraciflua/liquidambar_styraciflua_63.png	liquidambar styraciflua	lab
8892	liquidambar_styraciflua/liquidambar_styraciflua_64.png	liquidambar styraciflua	field
8893	liquidambar_styraciflua/liquidambar_styraciflua_65.png	liquidambar styraciflua	field
8894	liquidambar_styraciflua/liquidambar_styraciflua_66.png	liquidambar styraciflua	lab
8895	liquidambar_styraciflua/liquidambar_styraciflua_67.png	liquidambar styraciflua	lab
8896	liquidambar_styraciflua/liquidambar_styraciflua_68.png	liquidambar styraciflua	lab
8897	liquidambar_styraciflua/liquidambar_styraciflua_69.png	liquidambar styraciflua	lab
8898	liquidambar_styraciflua/liquidambar_styraciflua_70.png	liquidambar styraciflua	lab
8899	liquidambar_styraciflua/liquidambar_styraciflua_71.png	liquidambar styraciflua	lab
8900	liquidambar_styraciflua/liquidambar_styraciflua_72.png	liquidambar styraciflua	lab
8901	liquidambar_styraciflua/liquidambar_styraciflua_73.png	liquidambar styraciflua	lab
8902	liquidambar_styraciflua/liquidambar_styraciflua_74.png	liquidambar styraciflua	field
8903	liquidambar_styraciflua/liquidambar_styraciflua_75.png	liquidambar styraciflua	lab
8904	liquidambar_styraciflua/liquidambar_styraciflua_76.png	liquidambar styraciflua	field
8905	liquidambar_styraciflua/liquidambar_styraciflua_77.png	liquidambar styraciflua	lab
8906	liquidambar_styraciflua/liquidambar_styraciflua_78.png	liquidambar styraciflua	lab
8907	liquidambar_styraciflua/liquidambar_styraciflua_79.png	liquidambar styraciflua	lab
8908	liquidambar_styraciflua/liquidambar_styraciflua_80.png	liquidambar styraciflua	lab
8909	liquidambar_styraciflua/liquidambar_styraciflua_81.png	liquidambar styraciflua	field
8910	liquidambar_styraciflua/liquidambar_styraciflua_82.png	liquidambar styraciflua	lab
8911	liquidambar_styraciflua/liquidambar_styraciflua_83.png	liquidambar styraciflua	lab
8912	liquidambar_styraciflua/liquidambar_styraciflua_84.png	liquidambar styraciflua	field
8913	liquidambar_styraciflua/liquidambar_styraciflua_85.png	liquidambar styraciflua	lab
8914	liquidambar_styraciflua/liquidambar_styraciflua_86.png	liquidambar styraciflua	lab
8915	liquidambar_styraciflua/liquidambar_styraciflua_87.png	liquidambar styraciflua	field
8916	liquidambar_styraciflua/liquidambar_styraciflua_88.png	liquidambar styraciflua	lab
8917	liquidambar_styraciflua/liquidambar_styraciflua_89.png	liquidambar styraciflua	lab
8918	liquidambar_styraciflua/liquidambar_styraciflua_90.png	liquidambar styraciflua	field
8919	liquidambar_styraciflua/liquidambar_styraciflua_91.png	liquidambar styraciflua	lab
8920	liquidambar_styraciflua/liquidambar_styraciflua_92.png	liquidambar styraciflua	lab
8921	liquidambar_styraciflua/liquidambar_styraciflua_93.png	liquidambar styraciflua	lab
8922	liquidambar_styraciflua/liquidambar_styraciflua_94.png	liquidambar styraciflua	lab
8923	liquidambar_styraciflua/liquidambar_styraciflua_95.png	liquidambar styraciflua	lab
8924	liquidambar_styraciflua/liquidambar_styraciflua_96.png	liquidambar styraciflua	lab
8925	liquidambar_styraciflua/liquidambar_styraciflua_97.png	liquidambar styraciflua	field
8926	liquidambar_styraciflua/liquidambar_styraciflua_98.png	liquidambar styraciflua	lab
8927	liquidambar_styraciflua/liquidambar_styraciflua_99.png	liquidambar styraciflua	field
8928	liquidambar_styraciflua/liquidambar_styraciflua_100.png	liquidambar styraciflua	lab
8929	liquidambar_styraciflua/liquidambar_styraciflua_101.png	liquidambar styraciflua	lab
8930	liquidambar_styraciflua/liquidambar_styraciflua_102.png	liquidambar styraciflua	lab
8931	liquidambar_styraciflua/liquidambar_styraciflua_103.png	liquidambar styraciflua	field
8932	liquidambar_styraciflua/liquidambar_styraciflua_104.png	liquidambar styraciflua	lab
8933	liquidambar_styraciflua/liquidambar_styraciflua_105.png	liquidambar styraciflua	field
8934	liquidambar_styraciflua/liquidambar_styraciflua_106.png	liquidambar styraciflua	lab
8935	liquidambar_styraciflua/liquidambar_styraciflua_107.png	liquidambar styraciflua	field
8936	liquidambar_styraciflua/liquidambar_styraciflua_108.png	liquidambar styraciflua	field
8937	liquidambar_styraciflua/liquidambar_styraciflua_109.png	liquidambar styraciflua	lab
8938	liquidambar_styraciflua/liquidambar_styraciflua_110.png	liquidambar styraciflua	field
8939	liquidambar_styraciflua/liquidambar_styraciflua_111.png	liquidambar styraciflua	lab
8940	liquidambar_styraciflua/liquidambar_styraciflua_112.png	liquidambar styraciflua	lab
8941	liquidambar_styraciflua/liquidambar_styraciflua_113.png	liquidambar styraciflua	lab
8942	liquidambar_styraciflua/liquidambar_styraciflua_114.png	liquidambar styraciflua	lab
8943	liquidambar_styraciflua/liquidambar_styraciflua_115.png	liquidambar styraciflua	field
8944	liquidambar_styraciflua/liquidambar_styraciflua_116.png	liquidambar styraciflua	lab
8945	liquidambar_styraciflua/liquidambar_styraciflua_117.png	liquidambar styraciflua	lab
8946	liquidambar_styraciflua/liquidambar_styraciflua_118.png	liquidambar styraciflua	field
8947	liquidambar_styraciflua/liquidambar_styraciflua_119.png	liquidambar styraciflua	field
8948	liquidambar_styraciflua/liquidambar_styraciflua_120.png	liquidambar styraciflua	lab
8949	liquidambar_styraciflua/liquidambar_styraciflua_121.png	liquidambar styraciflua	lab
8950	liquidambar_styraciflua/liquidambar_styraciflua_122.png	liquidambar styraciflua	lab
8951	liquidambar_styraciflua/liquidambar_styraciflua_123.png	liquidambar styraciflua	lab
8952	liquidambar_styraciflua/liquidambar_styraciflua_124.png	liquidambar styraciflua	lab
8953	liquidambar_styraciflua/liquidambar_styraciflua_125.png	liquidambar styraciflua	lab
8954	liquidambar_styraciflua/liquidambar_styraciflua_126.png	liquidambar styraciflua	lab
8955	liquidambar_styraciflua/liquidambar_styraciflua_127.png	liquidambar styraciflua	lab
8956	liquidambar_styraciflua/liquidambar_styraciflua_128.png	liquidambar styraciflua	lab
8957	liquidambar_styraciflua/liquidambar_styraciflua_129.png	liquidambar styraciflua	field
8958	liquidambar_styraciflua/liquidambar_styraciflua_130.png	liquidambar styraciflua	field
8959	liquidambar_styraciflua/liquidambar_styraciflua_131.png	liquidambar styraciflua	lab
8960	liquidambar_styraciflua/liquidambar_styraciflua_132.png	liquidambar styraciflua	field
8961	liquidambar_styraciflua/liquidambar_styraciflua_133.png	liquidambar styraciflua	lab
